8501,157,Listings zum Abtippen,Einzeiler,Die nächsten 14 aus d. Einzeilerwettbewerb
8502,8,Aktuell,DFÜ,MCI Mail – Die schnelle Post
8502,14,Hardware-Tests,Computer,Plus und Minus beim Plus/4
8502,19,Hardware-Tests,Musik,Die Stimme des Meisters – Test Voice Master
8502,20,Hardware-Tips und Bauanleitungen,VC 20,16kByte-Erweiterung umschaltbar
8502,22,Hardware-Tips und Bauanleitungen,Audio/Video,Richtig verbunden – Video/Audio Kabel C 64
8502,24,Software-Tests,DFÜ,Terminal 64 – Schwer auf Draht
8502,26,Software-Tests,Lernen,Nachhilfe (Übersicht Lernsoftware)
8502,30,Software-Tests,Assembler,"Assembler im Test, Teil 2"
8502,34,Software-Tests,Basic-Compiler,Basic-Compiler im Test
8502,39,Software-Grundlagen,Compiler,So arbeiten Compiler
8502,46,Spiele-Tests,Action,Impossible Mission
8502,48,Spiele-Tests,Abenteuer,Gordon Saga
8502,49,Abenteuerlösungen,Lösungen,Lösung The Hobbit
8502,51,Listings zum Abtippen,Spiele,Das Grab des Pharao (LdM)
8502,52,Listings zum Abtippen,Anwendungen,Famillienplanung (AdM)
8502,70,Hardware-Tips und Bauanleitungen,VC 20,Der VC 20 steuert Super-8 Kamera
8502,72,Listings zum Abtippen,Anwendungen,SMON Teil 4
8502,78,Listings zum Abtippen,Spiele,Q-Bert (VC 20)
8502,81,Listings zum Abtippen,Spiele,Gehirntraining mit Supermemory
8502,86,Listings zum Abtippen,Tips & Tricks,Cursorsteuerung leicht gemacht
8502,87,Listings zum Abtippen,Tips & Tricks,Basic Zeilen genau betrachtet
8502,88,Listings zum Abtippen,Grafik,Als die Bilder laufen lernten (Pseudo-Scroll)
8502,90,Hardware-Tips und Bauanleitungen,Audio/Video,Besseres Monitorbild beim C 64
8502,91,Listings zum Abtippen,Tips & Tricks,Maschinenspracheprogramme auf Disk speichern
8502,92,Listings zum Abtippen,Tips & Tricks,RAM-Floppy
8502,123,Kurse,Grafik,"Hires 3 (Teil 1): Die Grafikerweiterung zum Grafikkurs"
8502,130,Kurse,Comal,"Comal – Eine Einführung (Teil 3)"
8502,134,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 6)"
8502,141,Kurse,VC 20,"Der gläserne VC 20 (Teil 5)"
8502,147,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 2): Stringprogrammierung in Maschinensprache"
8502,150,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 4)"
8502,152,Kurse,Musik,"Dem Klang auf der Spur (Teil 3)"
8502,156,Listings zum Abtippen,Witz,Notlandung (Das lustige Programm)
8503,8,Aktuell,Messen,Heiße Messe in der Wüste: CES
8503,15,Aktuell,Messen,International Chaos Communication Congress
8503,18,Hardware-Tests,Interface,Das Wiesemann-Centronics-Interface
8503,20,Hardware-Tests,Interface,Card Print +6 – Das Allround-Interface
8503,21,Hardware-Tests,Interface,Gute Connections – Übersicht Schnittstellen
8503,24,Hardware-Tests,Interface,Erst ein IEC-Bus öffnet Tür und Tor
8503,29,Hardware-Tips und Bauanleitungen,RS232/V.24,Das 30-Mark-Interface (Selbstbau RS232)
8503,33,Hardware-Tips und Bauanleitungen,Joystick,Joystick im Selbstbau
8503,34,Software-Grundlagen,Textverarbeitung,Von der Schreibmaschine zum Textsystem
8503,36,Software-Tests,Textverarbeitung,Homeword – Textverabeitung zu  Hause
8503,38,Software-Tests,Textverarbeitung,Toti-Text – Flexibilität ist Trumpf
8503,39,Software-Tests,Lernen,Vokabeltraining mit dem Computer
8503,41,Listings zum Abtippen,Tips & Tricks,22 Read Error – Theorie und Praxis
8503,44,Abenteuerlösungen,Lösungen,Guncho Krill Enchanter ist gelöst
8503,46,Software-Grundlagen,Spiele,Taktik und Strategiespiele
8503,50,Listings zum Abtippen,Anwendungen,Ligatab – ohne Organisation kein Tor (LdM)
8503,52,Listings zum Abtippen,Anwendungen,Gut Ziel mit dem C 64 – Schützenvereinsergebnisse (AdM)
8503,71,Listings zum Abtippen,Grafik,Elektrotechnisches Zeichnen mit dem VC 20
8503,82,Listings zum Abtippen,Tips & Tricks,Floppy Lister
8503,83,Software-Tips,Tips & Tricks,Durch POKEs zum Erfolg (Spiele Pokes)
8503,84,Software-Tips,Tips & Tricks,Undefinierte Opcodes des 6502
8503,86,Software-Tips,Tips & Tricks,Autoboot beim C 64
8503,87,Buchbesprechungen,Anfänger,Goldmann Computer Compact
8503,87,Buchbesprechungen,Speichern,Das Kassettenbuch zum C 64 und VC 20
8503,87,Buchbesprechungen,Spiele,Rombach C 64 Spieleführer
8503,88,Software-Tips,Tips & Tricks,Tips und Erweiterungen zu Hi-Eddi und Simons Basic
8503,91,Software-Tips,Tips & Tricks,Verbindungsfreundlich (Parallelschnittstelle bei VC 20)
8503,124,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 7)"
8503,130,Kurse,Floppy,"In die Geheimnisse der Floppy eingetaucht (Teil 5)"
8503,136,Kurse,Grafik,"Hires 3 (Teil 2): 15 neue Basic-Befehle"
8503,144,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 5)"
8503,148,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 3): Finden mit System — Eine neuartige Suchmethode"
8503,155,Kurse,VC 20,"Der gläserne VC 20 (Teil 6; Schluß)"
8504,8,Aktuell,Messen,Musikmesse Frankfurt
8504,9,Aktuell,Messen,Die Sportler kommen (CES Software Bericht)
8504,13,Hardware-Tests,Computer,PC 128 – der Profi (Hardwaretest)
8504,17,Hardware-Tests,80 Zeichen,Mit 80 fängt das Leben an (Test 80-Zeichen-Karten)
8504,21,Hardware-Tests,Eingabegeräte,Der Bildschirm wird zur Leinwand (TechSketch-Lightpen)
8504,22,Hardware-Tests,Floppy/Datasette,"Schnell wie der Wind (Test: Speeddos,Turbo-Access)"
8504,26,Hardware-Tests,Oszilliskop,Der C 64 als Speicheroszilloskop
8504,28,Hardware-Tests,Monitore,Eine klare Sache: Test Phönix-Monitor
8504,29,Hardware-Grundlagen,C 16,C 16 – großer oder kleiner Bruder des C 64?
8504,31,Hardware-Tips und Bauanleitungen,C 16,Alte Datasette am C 16
8504,34,Software-Tests,Grafik,Ich glaub mein Drucker pfeift (Test: Printshop)
8504,36,Software-Tests,Compiler,Basic 64 – ein vielseitiger Basiccompiler
8504,38,Software-Tests,Textverarbeitung,Texte gut im Griff (Übersicht Textverarbeitung)
8504,40,Software-Tests,Grafik,Malkasten ade! (Test: Blazing Paddles)
8504,43,Software-Grundlagen,DFÜ,Ein modernes Abenteuer – Mailboxen in Deutschland
8504,47,Software-Grundlagen,Sprachen,Sprachen für Computer
8504,49,Spiele-Tests,Abenteuer,Amazon – das besondere Adventure
8504,52,Listings zum Abtippen,Basic-Erweiterung,Xbasic 64:eine Super Basic-Erweiterung (LdM)
8504,63,Software-Tips,Tips & Tricks,64-Tastaturveränderung
8504,64,Listings zum Abtippen,Anwendungen,SMON Teil 5
8504,68,Listings zum Abtippen,Schach,Schachmeister erweitert
8504,69,Listings zum Abtippen,Grafik,Funktionen im Netz (3D-Grafik)
8504,73,Listings zum Abtippen,Grafik,Supergrafik III (3D-Grafiken mit dem VC 20)
8504,75,Listings zum Abtippen,Floppy,Neues vom Hypra Load: Hypra Perfekt
8504,79,Listings zum Abtippen,Drucker,Print-List (formatierte Listings)
8504,80,Listings zum Abtippen,Basic-Erweiterung,Befehlserweiterung C 64: Bildschirmsteuerung und Masken
8504,82,Software-Tips,Tips & Tricks,Hardcopy mit einer Zeile (MPS 801)
8504,83,Software-Tips,Tips & Tricks,VC 20 Programme schützen
8504,84,Aktuell,Inhalt,Jahresinhaltsverzeichnis 4/84 bis 3/85
8504,87,Listings zum Abtippen,Grafik,Window 64 – Fenstertechnik für den Commodore 
8504,131,Kurse,Musik,"Dem Klang auf der Spur (Teil 4)"
8504,138,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 8)"
8504,144,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 6)"
8504,148,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 4): Sortieren mit dem Computer (Teil 1)"
8504,153,Listings zum Abtippen,Einzeiler,11 neue Einzeiler
8504,159,So machen's andere,Lernen,Gelungener Einstieg (Informatik-Unterricht)
8505,8,Aktuell,Recht,Die neue Abmahnmasche – Vorsicht bei Programmangeboten
8505,15,Hardware-Grundlagen,Drucker,Welcher Drucker ist der richtige? (Grundlagen)
8505,18,Hardware-Tests,Drucker,Vergleich: Drucker unter 700 Mark (Test und Marktübersicht)
8505,30,Software-Tips,Drucker,Der MPS 802 lernt Deutsch
8505,32,Hardware-Tests,Grafik,Die Videowerkstatt (Digitizer Test)
8505,34,Hardware-Tips und Bauanleitungen,Audio/Video,Mit 5 Mark zu neuen Dimensionen(Stereoanlage am C 64)
8505,35,Hardware-Tips und Bauanleitungen,C 16,Alter Joystick am C 16
8505,36,Hardware-Tips und Bauanleitungen,Diverses,Userport-Display
8505,40,Software-Grundlagen,Datei,Dateiverwaltung: Was Sie beim Kauf beachten sollten
8505,42,Software-Grundlagen,Datei,Die wichtigsten Begriffe der Dateiverwaltung
8505,44,Software-Grundlagen,Datei,Dateiverwaltung ist nicht gleich Datenbank
8505,46,Software-Grundlagen,Sprachen,"Sprachen für Computer, Teil 2"
8505,49,Abenteuerlösungen,Lösungen,Infocom Geheimnisse gelüftet?
8505,51,Listings zum Abtippen,Grafik,Trickfilm mit dem C 64: Bewegte 3D-Grafik (LdM)
8505,52,Listings zum Abtippen,Anwendungen,"Weißt du, wieviel Sternlein stehen (Sternkarte) (AdM)"
8505,69,Listings zum Abtippen,Grafik,"Mini-Grafik VC 20, Grafikhilfe"
8505,70,Listings zum Abtippen,Spiele,6510 – Die Suche nach dem Prozessor
8505,77,Listings zum Abtippen,Tips & Tricks,Ordnung ist das halbe Leben: Directory Sorter
8505,79,Software-Tips,Tips & Tricks,Basic Befehle im Griff
8505,80,Hardware-Tips und Bauanleitungen,RS232/V.24,Genau betrachtet: Die RS232/V.24-Schnittstelle
8505,83,Listings zum Abtippen,Tips & Tricks,Longscreen beim VC 20
8505,84,Listings zum Abtippen,Tips & Tricks,C 16: Help und Trace verbessert
8505,86,Buchbesprechungen,Anfänger,Basic Wegweiser für den C 64
8505,86,Buchbesprechungen,Anwendung,"Dienstprogramme VC 20, C 64 und SX"
8505,86,Buchbesprechungen,Grafik,Grafik auf dem Commodore 64
8505,129,Software-Tests,Sprachen,Der Ada Trainingskurs auf dem C 64
8505,133,Software-Tests,Textverarbeitung,Protext – Textprofi mit 80-Zeichen
8505,135,Software-Tests,Sprachen,Logo – die Sprache für Einsteiger
8505,138,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 9)"
8505,145,Kurse,Floppy,"In die Geheimnisse der Floppy eingetaucht (Teil 6)"
8505,152,Kurse,Musik,"Dem Klang auf der Spur (Teil 5)"
8505,159,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 5): Sortieren mit dem Computer (Teil 2)"
8505,164,Software-Grundlagen,Funktionen,Funktionen für Anfänger
8505,173,Listings zum Abtippen,Intelligenz,VIC – das intelligente Programm (Wettbewerbssieger)
8506,8,Aktuell,Messen,Hannover Messe 85
8506,9,Aktuell,Lernen,Schule braucht Computer (VAM-Computer)
8506,16,Hardware-Tests,Computer,Erster ausführlicher Test C 128 PC (Teil 1)
8506,30,Hardware-Tests,Scanner,So lernt Ihr Drucker lesen
8506,32,Hardware-Grundlagen,Drucker,Hammerwerke – wie funktionieren Typenraddrucker
8506,34,Hardware-Tests,Drucker,Test und Marktübersicht Typenraddrucker
8506,40,Software-Grundlagen,DFÜ,Der erste Kontakt mit DFÜ
8506,42,Software-Tests,DFÜ,Terminalprogramme: Übersicht
8506,44,Software-Grundlagen,DFÜ,DFÜ – Was ist das?
8506,46,Software-Grundlagen,DFÜ,"Die Netze der Post: BTX, Datex-P, Telebox"
8506,52,Listings zum Abtippen,Spielehilfe,Die Scroll-Maschine – D. Fenster zur Spielewelt (LdM)
8506,68,Listings zum Abtippen,Grafik,Kurvenplotten mit Hardcopy auf dem C 16
8506,69,Listings zum Abtippen,Drucker,Hi-Eddi Druckerroutinen
8506,72,Listings zum Abtippen,Spiele,Samurai (Strategiespiel)
8506,76,Listings zum Abtippen,Tips & Tricks,Prost mit dem C 64: Gerätesteuerung über Userport
8506,78,Software-Tips,Tips & Tricks,Durch POKEs zum Erfolg (Spiele Pokes)
8506,115,Buchbesprechungen,Anfänger,"Alles über den C 64, Sachbuchreihe, Band 1"
8506,115,Buchbesprechungen,Programmieren,"Von Basic zu Assembler: Das Commodore Buch, Band 4"
8506,115,Buchbesprechungen,Programmieren,64 Intern
8506,115,Buchbesprechungen,Programmieren,Das Interface Age-System-Handbuch zum C 64
8506,115,Buchbesprechungen,Grafik,Einführung in CAD mit dem Commodore 64
8506,116,Kurse,Floppy,"In die Geheimnisse der Floppy eingetaucht (Teil 7; Schluß)"
8506,120,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 7)"
8506,124,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 6): Sortieren mit dem Computer (Teil 3)"
8506,129,Hardware-Grundlagen,Floppy,Floppy oder Datasette?
8506,130,Hardware-Tips und Bauanleitungen,Diverses,Reset-Taster für alle Fälle
8506,132,Software-Tests,Textverarbeitung,Textomat Plus kontro Vizawrite
8506,137,Software-Tests,Basic-Erweiterung,Macro-Basic – Die Unterprogramm-Bibliothek
8506,140,Kurse,Floppy,Directory-Manipulationen I
8506,145,Abenteuerlösungen,Lösungen,Des Rätsels Lösung: Amazon
8506,145,Spiele-Tests,Diverses,New York City und Air Support
8506,146,Aktuell,Interview,Interview mit David Crane (Game Designer)
8506,147,So machen's andere,Semmeln,Semmelservice mit dem C 64
8506,148,Software-Tips,Tips & Tricks,Formatierte Eingabe
8506,155,Listings zum Abtippen,Tips & Tricks,"Dokumentationshilfe, Cross-Referenz-Liste C 64 (Wettbewerb)"
8507,8,Aktuell,Messen,Hannover Messe 85
8507,17,Hardware-Tests,Computer,Erster ausführlicher Test C 128 PC (Teil 2)
8507,24,Hardware-Grundlagen,Drucker,"Die Alternativen; Thermo-, Tintenstrahldrucker + Plotter"
8507,27,Hardware-Tests,Drucker,Test: Brother EP44
8507,30,Software-Grundlagen,DFÜ,Mailbox für Anfänger
8507,32,Hardware-Tests,DFÜ,Marktübersicht Modems & Akustikkoppler
8507,35,Software-Grundlagen,Eprom,Wie sage ich es meinem Eprom? (Eprom-Grundlagen)
8507,39,Hardware-Tests,Epromer,Frisch gebrannt ist halb gespeichert (Epromprogrammiergeräte im Test)
8507,41,Hardware-Tips und Bauanleitungen,Diverses,Aus eins mach vier (absturzfreie Betriebssystemumschaltung)
8507,44,Hardware-Tips und Bauanleitungen,IEC-Bus,Auf zu neuen Welten: IEC-Bus im Selbstbau
8507,48,Spiele-Tests,Action,Master of the Lamps
8507,49,Spiele-Tests,Simulation,Super Huey Hubschraubersimulation
8507,49,Spiele-Tests,Sport,Ralley Speedway
8507,49,Spiele-Tests,Sport,World Series Baseball
8507,50,Spiele-Tests,Action,Hexenküche
8507,50,Spiele-Tests,Geschicklichkeit,Crystal Castles
8507,50,Spiele-Tests,Sport,Slapshot (Eishockey)
8507,51,Listings zum Abtippen,Anwendungen,Hypra-Ass (LdM)
8507,52,Listings zum Abtippen,Anwendungen,Haushaltsbuchführung (AdM)
8507,74,Listings zum Abtippen,Tips & Tricks,Basic-Start-Generator
8507,75,Listings zum Abtippen,Tips & Tricks,REM-Killer
8507,77,Listings zum Abtippen,Tips & Tricks,Komfortable Ein-Ausgaberoutine
8507,78,Software-Tips,Drucker,Centronics-Interface für jeden Bedarf
8507,82,Listings zum Abtippen,Tips & Tricks,File-Compactor
8507,83,Listings zum Abtippen,Tips & Tricks,Elektronischer Merkzettel
8507,84,Listings zum Abtippen,Tips & Tricks,Fenster Befehle für den C 16
8507,88,Buchbesprechungen,Anwendung,Spaß an Mathe mit dem Commodore 64
8507,88,Buchbesprechungen,Anwendung,Mathe für die Oberstufe mit dem C 64
8507,88,Buchbesprechungen,Grafik,Grafik & Musik auf dem Commodore 64
8507,88,Buchbesprechungen,Speichern,Die Floppy 1541 (M&T)
8507,118,Software-Tests,Datei,Vergleichstest – 7 Dateiverwaltungen auf einem Blick
8507,124,Software-Tests,Sprachen,Promal – die neue Sprache für Profis?
8507,126,Software-Tests,Sprachen,Forth-wärts mit M&T-Forth 64
8507,127,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 10)"
8507,132,Kurse,Musik,"Dem Klang auf der Spur (Teil 6)"
8507,140,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 8)"
8507,143,Kurse,Logeleien,"Logeleien (Teil 1)"
8507,149,Listings zum Abtippen,DFÜ,Terminalprogramm der Spitzenklasse
8507,157,So machen's andere,Sport,Commodore Sportservice: Heimcomputer zur Turnierauswertung
8508,8,Aktuell,Messen,Chicago im Zeichen der CES
8508,12,Aktuell,Recht,Raub-Talkshow
8508,15,Aktuell,Messen,Aktuelles von der C'85 in Köln
8508,21,Aktuell,Recht,Das Urheberrechtsgesetz und Gedanken zu seiner Anwendung
8508,23,Aktuell,Recht,Schützer kontro Knackis
8508,27,Aktuell,Recht,Die Ex-Knacker – wo sind sie geblieben?
8508,28,Aktuell,Recht,Interview mit Raubkopierern (Section 8)
8508,30,Hardware-Grundlagen,Peripherie,Grafikeingabegerät: Wie funktionieren sie?
8508,34,Software-Tests,Grafik,Malen auf dem Bildschirm (Malprogramme)
8508,38,Software-Tests,Grafik,Grafikprogramme auf einen Blick: Marktübersicht
8508,40,Kurse,Grafik,Sprites ohne Geheimnisse
8508,45,Hardware-Tests,Musik,Trommelwirbel: Test Digital Drums
8508,46,Hardware-Tips und Bauanleitungen,Joystick,Dauerfeuer-Adapter
8508,48,Spiele-Tests,Abenteuer,Abenteuerpaket 1
8508,48,Spiele-Tests,Geschicklichkeit,Rock'n Bolt
8508,49,Spiele-Tests,Action,Stellar 7
8508,49,Spiele-Tests,Construction Set,Mail Order Monsters
8508,49,Spiele-Tests,Pseudo Adventures,Roland's Rat Race
8508,50,Spiele-Tests,Construction Set,Racing Destruction Set
8508,50,Spiele-Tests,Geschicklichkeit,Australopedicus Robustus
8508,51,Listings zum Abtippen,Sprachen,Tiny Forth Compiler (LdM)
8508,52,Listings zum Abtippen,Anwendungen,Netzwerkanalyse: Ein Programm für Hobby-Elektroniker (AdM)
8508,70,Software-Tips,Tips & Tricks,Hi-Text (Text in Hires)
8508,72,Listings zum Abtippen,Spiele,Schach dem C 64: Schachprogramm zum Abtippen
8508,78,Listings zum Abtippen,Tips & Tricks,Procedure – oder der C 64 kann lernen
8508,79,Listings zum Abtippen,Tips & Tricks,Hypra-Save
8508,81,Listings zum Abtippen,Tips & Tricks,Der Bitmap-Compounder (Hires-Bilder komprimieren)
8508,83,Listings zum Abtippen,Floppy,Diskettenmonitor
8508,86,Listings zum Abtippen,Tips & Tricks,Bildschirmmasken leicht erstellt
8508,115,Buchbesprechungen,Grafik,Verschiedene Grafikbücher zum C 64
8508,116,Hardware-Tests,Steuern,Flottes Türmchen: MEA-Interface
8508,118,Hardware-Tests,Drucker,Brother TC-600
8508,120,Software-Tests,Basic-Erweiterung,Darf es etwas mehr sein? - Test Business Basic 
8508,121,Software-Tests,Sprachen,Was leistet Pilot?
8508,122,Software-Tests,Sprachen,Pascal für Profis (Profi-Pascal)
8508,126,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 11)"
8508,129,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 9)"
8508,133,Kurse,Musik,"Dem Klang auf der Spur (Teil 7)"
8508,136,Kurse,Logeleien,"Logeleien (Teil 2)"
8508,138,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 7): Sortieren mit dem Computer (Teil 4)"
8508,144,Kurse,Extern,"C 64 Extern – Der Weg nach draußen (Teil 1)"
8508,152,Kurse,Grafik,"Hires 3 (Teil 3): Grafikkurs Anwendung"
8509,8,Aktuell,Computer,Amiga – Der neue Supercomputer
8509,14,Software-Tips,C 128,Erste Fragen und Antworten zum C 128
8509,17,Hardware-Tests,Musik,Die Musikhardware zum C 64
8509,19,Software-Grundlagen,Musik,Klangprogrammierung ohne Ballast
8509,23,Listings zum Abtippen,Musik,Sound Machine
8509,26,Software-Tests,Musik,Musik für den C 64: Übersicht Musiksoftware
8509,31,Listings zum Abtippen,Musik,Sound Master (Basic-Erweiterung)
8509,34,Software-Grundlagen,Drucker,Hardcopy leicht gemacht (wie programmiert man Hardcopies)
8509,37,Software-Tests,Grafik,Vergleichstest: Grafik-Erweiterungen
8509,44,Hardware-Grundlagen,Eingabegeräte,Versteht Sie ihr Computer? (Wie funktionieren Eingabegeräte)
8509,50,Hardware-Tests,Eingabegeräte,Das Doppelleben des Joystick-Ports: 10er Tastaturen
8509,51,Listings zum Abtippen,Spiele,Spielen auf zwei Bildschirmen: Zeichensatzscrolling (LdM)
8509,52,Listings zum Abtippen,Anwendungen,Prüfungsfragen (AdM)
8509,63,Listings zum Abtippen,Tips & Tricks,Aufgewickelt – Listingscrolling für den VC 20
8509,66,Software-Tips,Tips & Tricks,Verbotene Variablen
8509,70,Listings zum Abtippen,Floppy,Disk-Designer
8509,83,64'er Extra,Prozessor,Befehlssatz des 6502/6510-Prozessors
8509,106,Kurse,Grafik,"Streifzüge durch die Grafikwelt (Teil 1)"
8509,109,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 12)"
8509,112,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 10)"
8509,115,Kurse,Logeleien,"Logeleien (Teil 3; Schluß)"
8509,122,Kurse,Extern,"C 64 Extern – Der Weg nach draußen (Teil 2)"
8509,124,Kurse,Effektives Programmieren,"Effektives Programmieren (Teil 8): Sortieren mit dem Computer (Teil 5)"
8509,132,Hardware-Tests,Drucker,Star SG 10C
8509,133,Hardware-Tests,Drucker,Riteman C+
8509,134,Hardware-Tests,Drucker,Panasonic KX-P1091
8509,135,Software-Tests,Textverarbeitung,Der Preishamme (Test: StarTexter)
8509,138,Software-Tests,Basic-Erweiterung,Das Intellectool
8509,140,Software-Tests,Sprachen,C – die professionelle Programmiersprache für den C 64
8509,144,Software-Tests,Sprachen,Super Forth 64
8509,146,Spiele-Tests,Abenteuer,Shadowfire
8509,146,Spiele-Tests,Sport,Summer Games II
8509,148,Spiele-Tests,Geschicklichkeit,Gribbly's Day Out
8509,148,Spiele-Tests,Simulation,Elite
8509,148,Spiele-Tests,Simulation,Jump Jet
8509,153,Software-Grundlagen,Spiele,Play by Mail und Play by Modem
8509,156,Spiele-Tests,007,James Bond – A view to a kill
8509,158,Listings zum Abtippen,Bildschirmseite,Auflösung Wettbewerb Bildschirmseite: Drei Top Programme
8509,162,Aktuell,Recht,Änderung des Urheberrechtsgesetzes
8510,8,Aktuell,Messen,BTX Total (Internationale Funkaustellung)
8510,14,Hardware-Tests,Epromer,Quickbyte II – Das Kraftpaket
8510,16,Hardware-Tips und Bauanleitungen,Audio/Video,Ein Monitor ist genug (RGB + Composite an C 128)
8510,18,Software-Tests,Sprachen,Basic 7.0 – Das Superbasic des C 128
8510,20,Software-Tips,C 128,Fragen und Antworten zum 128er
8510,22,Buchbesprechungen,C 128,Bücher zum C 128
8510,24,Hardware-Tests,Drucker,Geheimtip: Der RFI DP 165
8510,25,Hardware-Tests,Drucker,Melchers CP-80X – wie hätten Sie's denn gern?
8510,26,Hardware-Tests,Drucker,Epson GX80 – einer für alle
8510,28,Hardware-Tests,Floppy/Datasette,"Turbo-Floppies, zweite Generation: Speeddos Plus + Prologic DOS"
8510,30,Hardware-Tests,Floppy/Datasette,Professionelle Floppylaufwerke für den C 64 (IEC-Floppies)
8510,32,Hardware-Tips und Bauanleitungen,Floppy/Datasette,Diskettenlaufwerk 1541 selbst justiert
8510,34,Hardware-Tips und Bauanleitungen,Floppy/Datasette,Die Datasette streikt nie weider (Anpassung des Tonkopfes)
8510,37,Hardware-Tests,Floppy/Datasette,Das große Rennen: Schnelle Bandlaufwerke
8510,38,Hardware-Tests,Floppy/Datasette,Gut gekauft ist halb gespeichert (Marktübersicht Disketten)
8510,42,Hardware-Tips und Bauanleitungen,Eprom,Eprom-Trans – Die Super-Erweiterung
8510,46,Hardware-Tips und Bauanleitungen,Eprom,Eprom's im Expansionport
8510,48,Hardware-Tips und Bauanleitungen,Eingabegeräte,Der Hexer – Zusatztastatur für den MSE
8510,50,Listings zum Abtippen,Textverarbeitung,Hypra-Text (LdM)
8510,52,Listings zum Abtippen,Anwendungen,Fit in Latein mit dem C 64 (AdM)
8510,54,Listings zum Abtippen,Drucker,C 64 Schreiberling – Drucken wie gemalt
8510,76,Listings zum Abtippen,Spiele,Pac-Man unter der Lupe
8510,83,Listings zum Abtippen,Tips & Tricks,Cross-Ref optimiert
8510,86,Listings zum Abtippen,Tips & Tricks,Programmgenerator für den C 64
8510,87,Listings zum Abtippen,Anwendungen,Neues vom SMON
8510,92,64'er Extra,Grafik,Die Videochip-Register des C 64
8510,126,Kurse,Musik,"Dem Klang auf der Spur (Teil 8)"
8510,129,Kurse,Extern,"C 64 Extern – Der Weg nach draußen (Teil 3; Schluß)"
8510,133,Kurse,Speicher,"Memory Map mit Wandervorschlägen (Teil 11)"
8510,143,Kurse,Assembler,"Assembler ist keine Alchimie (Teil 13; Schluß)"
